procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 651764 129708 1036836    0    0     0     0  394  905 90 10  0  0  0
 1  0      0 651516 129716 1036928    0    0     0  4100  378  750 93  7  0  0  0
 1  0      0 651392 129716 1037044    0    0     0     0  374  648 91  9  0  0  0
 1  0      0 651124 129716 1037264    0    0     0     0  328  452 95  5  0  0  0
 2  0      0 698884 129716 1037292    0    0     0     0  378  735 92  8  0  0  0
 4  0      0 698760 129716 1037424    0    0     0     0  356  629 92  8  0  0  0
 1  0      0 1037412 129724 1033952    0    0     0  2108  346  673 87 12  1  0  0
 3  0      0 1037536 129724 1033928    0    0     0     4  382  765 87 13  0  0  0
 1  0      0 1037536 129724 1033928    0    0     0     0  363  760 91  9  0  0  0
 1  0      0 1037536 129724 1033928    0    0     0     0  314  378 93  7  0  0  0
 1  0      0 1037536 129724 1033928    0    0     0     0  354  636 90 10  0  0  0
 1  0      0 1037536 129736 1033916    0    0     0   140  346  555 95  5  0  0  0
 1  0      0 1037536 129736 1033928    0    0     0     0  318  369 93  7  0  0  0
 1  0      0 1036916 129736 1033928    0    0     0     0  339  583 90 10  0  0  0
 1  0      0 1036916 129736 1033928    0    0     0     0  353  416 95  5  0  0  0
 1  0      0 1036916 129736 1033928    0    0     0     0  373  558 96  4  0  0  0
 1  0      0 1036916 129736 1033928    0    0     0     0  388  806 90 10  0  0  0
 1  0      0 1036916 129744 1033928    0    0     0    36  351  744 92  8  0  0  0
 2  0      0 1036916 129744 1033928    0    0     0     0  336  348 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1036916 129744 1033928    0    0     0     0  326  359 94  6  0  0  0
 1  0      0 1036916 129744 1033928    0    0     0     0  330  287 99  1  0  0  0
 2  0      0 1003296 129744 1033952    0    0     0     4  352  721 88 12  0  0  0
 2  0      0 960640 129744 1033952    0    0     0     0  352  750 93  7  0  0  0
 2  0      0 907692 129752 1033952    0    0     0    80  341  577 91  9  0  0  0
 1  0      0 855240 129752 1033952    0    0     0     0  334  383 94  6  0  0  0
 1  0      0 795472 129752 1033952    0    0     0     0  333  387 94  6  0  0  0
 1  0      0 752692 129752 1033952    0    0     0     0  338  371 97  3  0  0  0
 1  0      0 750184 129752 1033952    0    0     0     8  331  445 93  7  0  0  0
 1  0      0 749592 129760 1033952    0    0     0    24  339  377 98  2  0  0  0
 2  0      0 739920 129760 1033952    0    0     0     0  368  457 97  3  0  0  0
 1  0      0 731488 129760 1033952    0    0     0     0  396  529 90 10  0  0  0
 1  0      0 726900 129760 1034080    0    0     0     0  400  526 94  6  0  0  0
 1  0      0 719708 129760 1034276    0    0     0   132  420  568 97  3  0  0  0
 1  0      0 715120 129760 1034428    0    0     0     0  394  568 92  8  0  0  0
 2  0      0 709416 129768 1034608    0    0     0    16  405  511 98  2  0  0  0
 3  0      0 702176 129768 1034744    0    0     0     0  401  500 94  6  0  0  0
 3  0      0 696396 129768 1034832    0    0     0     0  394  503 97  3  0  0  0
 1  0      0 691684 129768 1035008    0    0     0  1440  369  511 91  9  0  0  0
 1  0      0 685608 129776 1035156    0    0     0    48  323  402 98  2  0  0  0
 1  0      0 680896 129776 1035284    0    0     0     0  310  394 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 675316 129776 1035448    0    0     0     0  312  405 96  4  0  0  0
 1  0      0 670976 129776 1035568    0    0     0     0  313  398 94  6  0  0  0
 1  0      0 664528 129776 1035664    0    0     0     4  307  400 93  7  0  0  0
 2  0      0 658204 129784 1035836    0    0     0    16  322  446 96  4  0  0  0
 1  0      0 655192 129784 1035908    0    0     0     0  312  545 93  7  0  0  0
 1  0      0 655228 129784 1036020    0    0     0     0  301  386 95  5  0  0  0
 1  0      0 655228 129784 1036204    0    0     0     0  337  383 98  2  0  0  0
 1  0      0 655228 129784 1036336    0    0     0     0  339  419 94  6  0  0  0
 1  0      0 654980 129792 1036508    0    0     0    36  337  396 98  2  0  0  0
 1  0      0 654608 129792 1036680    0    0     0     0  337  401 96  4  0  0  0
 2  0      0 654484 129792 1036828    0    0     0     0  318  374 96  4  0  0  0
 2  0      0 654236 129792 1036892    0    0     0     0  334  395 95  5  0  0  0
 1  0      0 653740 129792 1037084    0    0     0  3156  331  402 94  6  0  0  0
 3  0      0 653616 129800 1037248    0    0     0    44  334  407 97  3  0  0  0
 2  0      0 653368 129800 1037432    0    0     0     0  328  375 95  5  0  0  0
 1  0      0 653244 129800 1037516    0    0     0     0  304  413 91  9  0  0  0
 1  0      0 653120 129800 1037684    0    0     0     0  298  408 94  6  0  0  0
 1  0      0 651508 129800 1037724    0    0     0     0  366  498 95  5  0  0  0
 1  0      0 651260 129808 1037908    0    0     0    36  390  643 92  8  0  0  0
 1  0      0 651136 129808 1038008    0    0     0     0  425  997 87 13  0  0  0
 2  0      0 650888 129808 1038148    0    0     0     0  398  544 93  7  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 650516 129808 1038284    0    0     0     0  401  526 94  6  0  0  0
 1  0      0 697840 129808 1038332    0    0     0     0  390  518 91  9  0  0  0
 2  0      0 697760 129816 1038508    0    0     0    16  401  501 95  5  0  0  0
 1  0      0 1019284 129816 1040136    0    0     0  3036  401  581 92  8  0  0  0
 1  0      0 1036784 129816 1035008    0    0     0     4  344  631 63 19 18  0  0
 1  0      0 1036784 129816 1035020    0    0     0     0  382  418 93  7  0  0  0
 1  0      0 1036784 129816 1035020    0    0     0     0  389  429 96  4  0  0  0
 1  0      0 1036784 129828 1035016    0    0     0   160  396  505 94  6  0  0  0
 1  0      0 1036784 129828 1035020    0    0     0     0  392  431 96  4  0  0  0
 3  0      0 1036784 129828 1035020    0    0     0     0  381  455 86 14  0  0  0
 1  0      0 1036784 129828 1035020    0    0     0     0  383  389 93  7  0  0  0
 1  0      0 1036864 129828 1035020    0    0     0     0  377  416 88 12  0  0  0
 1  0      0 1036892 129828 1035020    0    0     0     0  379  422 93  7  0  0  0
 4  0      0 1036892 129836 1035020    0    0     0    16  365  375 92  8  0  0  0
 1  0      0 1036644 129836 1035020    0    0     0     0  379  572 86 14  0  0  0
 2  0      0 1015052 129836 1035020    0    0     0     4  382  713 80 20  0  0  0
 2  0      0 949084 129836 1035044    0    0     0     0  391  630 89 11  0  0  0
 2  0      0 876296 129836 1035044    0    0     0     0  382  493 90 10  0  0  0
 3  0      0 835872 129836 1035044    0    0     0     0  367  480 84 16  0  0  0
 1  0      0 777096 129844 1035044    0    0     0    88  395  541 87 13  0  0  0
 1  0      0 752792 129844 1035044    0    0     0     0  389  507 92  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 750304 129844 1035044    0    0     0     0  378  453 94  6  0  0  0
 2  0      0 748576 129844 1035044    0    0     0     0  421  732 91  9  0  0  0
 2  0      0 740764 129844 1035044    0    0     0     0  432  745 88 12  0  0  0
 1  0      0 734812 129852 1035044    0    0     0    12  358  639 88 12  0  0  0
 1  0      0 727868 129852 1035044    0    0     0     0  351  534 96  4  0  0  0
 1  0      0 726256 129852 1035172    0    0     0     0  353  800 92  8  0  0  0
 2  0      0 719064 129852 1035392    0    0     0     0  348  409 95  5  0  0  0
 1  0      0 713236 129860 1035560    0    0     0    16  413  527 95  5  0  0  0
 1  0      0 706540 129860 1035704    0    0     0     0  398  537 94  6  0  0  0
 1  0      0 702696 129860 1035764    0    0     0     0  318  465 86 14  0  0  0
 7  0      0 698232 129860 1035896    0    0     0     0  327  618 90 10  0  0  0
 1  0      0 692404 129860 1036020    0    0     0     8  361  772 94  6  0  0  0
 4  0      0 687072 129860 1036168    0    0     0     0  343  561 93  7  0  0  0
 1  0      0 682980 129868 1036280    0    0     0    28  335  592 95  5  0  0  0
 1  0      0 676036 129868 1036508    0    0     0     0  320  410 96  4  0  0  0
 2  0      0 669960 129868 1036672    0    0     0     0  332  466 96  4  0  0  0
 3  0      0 662520 129868 1036752    0    0     0  1556  337  491 93  7  0  0  0
 1  0      0 655080 129868 1036960    0    0     0     0  331  496 97  3  0  0  0
 1  0      0 653296 129876 1037080    0    0     0    40  336  569 97  3  0  0  0
 1  0      0 653344 129876 1037168    0    0     0     0  361  674 94  6  0  0  0
 2  0      0 653344 129876 1037288    0    0     0     0  351  840 93  7  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 653220 129876 1037500    0    0     0     0  346  559 95  5  0  0  0
 1  0      0 652972 129876 1037572    0    0     0     0  336  569 95  5  0  0  0
 3  0      0 652048 129884 1037708    0    0     0    16  344  719 92  8  0  0  0
 1  0      0 652072 129884 1037904    0    0     0     0  332  525 95  5  0  0  0
 5  0      0 651948 129884 1037984    0    0     0     0  315  375 95  5  0  0  0
 1  0      0 651576 129884 1038116    0    0     0  3108  318  350 95  5  0  0  0
 1  0      0 651328 129884 1038360    0    0     0     0  345  373 95  5  0  0  0
 1  0      0 651080 129892 1038556    0    0     0    60  343  384 97  3  0  0  0
 1  0      0 650832 129892 1038776    0    0     0     0  346  399 97  3  0  0  0
 1  0      0 649096 129892 1038852    0    0     0     0  344  400 96  4  0  0  0
 4  0      0 648972 129892 1038972    0    0     0     0  346  430 86 14  0  0  0
 1  0      0 648848 129892 1039060    0    0     0     0  414  522 93  7  0  0  0
 1  0      0 648600 129900 1039260    0    0     0    16  405  512 97  3  0  0  0
 1  0      0 648352 129900 1039348    0    0     0     0  387  542 89 11  0  0  0
 1  0      0 696328 129900 1039464    0    0     0     0  407  506 96  4  0  0  0
 1  0      0 696216 129900 1039576    0    0     0     0  319  401 87 13  0  0  0
 3  0      0 997536 129900 1041124    0    0     0  1640  374  856 92  8  0  0  0
 3  0      0 1034872 129908 1036076    0    0     0  1516  383 1064 87 13  0  0  0
 1  0      0 1034876 129908 1036108    0    0     0     0  385  735 91  9  0  0  0
 1  0      0 1034876 129908 1036108    0    0     0     0  377  499 97  3  0  0  0
 1  0      0 1034440 129908 1036108    0    0     0     0  383  525 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 1034440 129908 1036108    0    0     0     4  396  716 89 11  0  0  0
 3  0      0 1034440 129908 1036108    0    0     0     0  412  871 93  7  0  0  0
 1  0      0 1034440 129920 1036108    0    0     0   132  368  466 95  5  0  0  0
 1  0      0 1034440 129920 1036108    0    0     0     0  369  424 97  3  0  0  0
 1  0      0 1034440 129920 1036108    0    0     0     0  357  380 95  5  0  0  0
 1  0      0 1034440 129920 1036108    0    0     0     0  370  460 97  3  0  0  0
 1  0      0 1034440 129920 1036108    0    0     0     0  363  412 98  2  0  0  0
 1  0      0 1034440 129920 1036108    0    0     0     0  360  410 94  6  0  0  0
 1  0      0 1034440 129928 1036108    0    0     0    12  361  414 95  5  0  0  0
 1  0      0 1034472 129928 1036108    0    0     0     0  367  430 97  3  0  0  0
 1  0      0 1034500 129928 1036108    0    0     0   132  371  431 97  3  0  0  0
 1  0      0 956628 129928 1036108    0    0     0     0  365  420 94  6  0  0  0
 1  0      0 908016 129928 1036112    0    0     0     0  365  650 90 10  0  0  0
 1  0      0 908020 129928 1036112    0    0     0     0  359  416 97  3  0  0  0
 1  0      0 908020 129936 1036112    0    0     0    44  372  506 96  4  0  0  0
 1  0      0 908020 129936 1036112    0    0     0     0  357  412 99  1  0  0  0
 2  0      0 903236 129936 1036112    0    0     0     4  354  456 95  5  0  0  0
 2  0      0 847120 129936 1036136    0    0     0     0  376  728 88 12  0  0  0
 1  0      0 793552 129936 1036136    0    0     0     0  357  557 90 10  0  0  0
 2  0      0 742092 129936 1036136    0    0     0     0  384  559 93  7  0  0  0
 1  0      0 699808 129944 1036136    0    0     0    80  397  621 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 637436 129944 1036136    0    0     0     0  375  511 91  9  0  0  0
 1  0      0 624044 129944 1036136    0    0     0     0  366  474 94  6  0  0  0
 2  0      0 621804 129944 1036136    0    0     0     0  383  534 96  4  0  0  0
 2  0      0 620076 129944 1036136    0    0     0     0  384  499 92  8  0  0  0
 1  0      0 607924 129944 1036136    0    0     0     0  391  470 95  5  0  0  0
 1  0      0 599864 129952 1036136    0    0     0    12  387  494 91  9  0  0  0
 1  0      0 597136 129952 1036308    0    0     0     0  398  535 96  4  0  0  0
 1  0      0 590688 129952 1036472    0    0     0     0  400  559 96  4  0  0  0
 2  0      0 585604 129952 1036652    0    0     0     0  402  538 96  4  0  0  0
 1  0      0 579776 129952 1036816    0    0     0  1440  401  514 96  4  0  0  0
 1  1      0 572832 129960 1036940    0    0     0    40  392  527 92  8  0  0  0
 1  0      0 566756 129960 1037108    0    0     0     0  397  522 95  5  0  0  0
 1  0      0 561672 129960 1037164    0    0     0     0  395  548 94  6  0  0  0
 1  0      0 556464 129960 1037356    0    0     0     0  386  520 95  5  0  0  0
 2  0      0 551256 129960 1037516    0    0     0    12  405  543 95  5  0  0  0
 1  0      0 545180 129968 1037656    0    0     0    28  395  490 97  3  0  0  0
 1  0      0 541220 129968 1037748    0    0     0     0  387  560 89 11  0  0  0
 1  0      0 534028 129968 1037836    0    0     0     0  344  416 88 12  0  0  0
 2  0      0 527704 129968 1038040    0    0     0     0  351  504 94  6  0  0  0
 1  0      0 525796 129968 1038112    0    0     0     0  336  399 97  3  0  0  0
 1  0      0 525844 129976 1038224    0    0     0    16  347  438 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 525844 129976 1038324    0    0     0     0  346  415 94  6  0  0  0
 1  0      0 525332 129976 1038444    0    0     0     0  357  690 88 12  0  0  0
 1  0      0 525348 129976 1038612    0    0     0     0  386  515 94  6  0  0  0
 1  0      0 525224 129976 1038748    0    0     0     0  354  424 96  4  0  0  0
 1  0      0 524976 129984 1038856    0    0     0   112  346  428 91  9  0  0  0
 3  0      0 524852 129984 1038940    0    0     0     0  378  568 87 13  0  0  0
 1  0      0 524604 129984 1039108    0    0     0     0  395  549 96  4  0  0  0
 1  0      0 524108 129984 1039160    0    0     0     0  395  559 95  5  0  0  0
 2  0      0 523984 129984 1039288    0    0     0     0  394  535 94  6  0  0  0
 1  0      0 523860 129992 1039476    0    0     0  3276  404  542 89 11  0  0  0
 2  0      0 523612 129992 1039632    0    0     0     0  400  549 96  4  0  0  0
 1  0      0 523488 129992 1039804    0    0     0     0  401  497 99  1  0  0  0
 1  0      0 522620 129992 1039888    0    0     0     0  385  525 91  9  0  0  0
 1  0      0 521876 129992 1039984    0    0     0     0  395  527 95  5  0  0  0
 2  0      0 521752 129992 1040084    0    0     0     0  326  440 92  8  0  0  0
 1  0      0 521628 130000 1040180    0    0     0    16  314  439 86 14  0  0  0
